ticker,entry_date,exit_date,entry_price,exit_price,return_pct,hasil_rp,exit_reason,menang,hold_hari
INKP,2025-06-23,2025-06-25,5775.0,5660.0,-2.5,-341733.0,SL,False,2
SPMA,2025-06-23,2025-06-26,195.0,195.0,-0.5,-68347.0,H+3,False,3
ABMM,2025-06-23,2025-06-26,3000.0,3000.0,-0.5,-68347.0,H+3,False,3
LINK,2025-06-25,2025-06-30,1405.0,1447.0,2.5,343175.0,TP,True,2
INKP,2025-06-25,2025-06-30,5650.0,5820.0,2.5,343175.0,TP,True,2
TPIA,2025-06-25,2025-06-30,9500.0,9785.0,2.5,343175.0,TP,True,2
BMAS,2025-06-30,2025-07-01,610.0,628.0,2.5,346895.0,TP,True,1
SPMA,2025-06-26,2025-07-02,195.0,195.0,-0.5,-68521.0,H+3,False,3
BRPT,2025-07-01,2025-07-02,1655.0,1622.0,-2.5,-348341.0,SL,False,1
BRPT,2025-07-02,2025-07-03,1580.0,1548.0,-2.5,-346604.0,SL,False,1
SPMA,2025-07-02,2025-07-03,195.0,191.0,-2.5,-346604.0,SL,False,1
INKP,2025-07-01,2025-07-04,5525.0,5414.0,-2.5,-348341.0,SL,False,3
TPIA,2025-07-02,2025-07-04,10100.0,9898.0,-2.5,-346604.0,SL,False,2
ABMM,2025-07-02,2025-07-07,2930.0,3018.0,2.5,346604.0,TP,True,3
BRPT,2025-07-03,2025-07-07,1540.0,1586.0,2.5,343715.0,TP,True,2
SPMA,2025-07-03,2025-07-08,194.0,195.0,0.29,40373.0,H+3,True,3
BMAS,2025-07-04,2025-07-08,540.0,529.0,-2.5,-340820.0,SL,False,2
INKP,2025-07-04,2025-07-09,5375.0,5536.0,2.5,340820.0,TP,True,3
BRPT,2025-07-09,2025-07-10,1740.0,1792.0,2.5,343864.0,TP,True,1
BMAS,2025-07-08,2025-07-11,515.0,515.0,-0.5,-68489.0,H+3,False,3
BRPT,2025-07-10,2025-07-11,1740.0,1792.0,2.5,345297.0,TP,True,1
BRPT,2025-07-11,2025-07-14,1800.0,1854.0,2.5,346450.0,TP,True,1
BRPT,2025-07-14,2025-07-15,2100.0,2058.0,-2.5,-347894.0,SL,False,1
BMAS,2025-07-11,2025-07-16,515.0,530.0,2.5,346450.0,TP,True,3
ABMM,2025-07-14,2025-07-16,3050.0,2989.0,-2.5,-347894.0,SL,False,2
BRPT,2025-07-15,2025-07-16,2030.0,1989.0,-2.5,-346444.0,SL,False,1
BRPT,2025-07-16,2025-07-17,2010.0,2070.0,2.5,344995.0,TP,True,1
BMAS,2025-07-16,2025-07-17,565.0,582.0,2.5,344995.0,TP,True,1
BRPT,2025-07-17,2025-07-18,2180.0,2245.0,2.5,347870.0,TP,True,1
TPIA,2025-07-16,2025-07-21,9575.0,9384.0,-2.5,-344995.0,SL,False,3
BMAS,2025-07-17,2025-07-21,615.0,633.0,2.5,347870.0,TP,True,2
BRPT,2025-07-18,2025-07-21,2260.0,2215.0,-2.5,-349319.0,SL,False,1
TPIA,2025-07-21,2025-07-22,9325.0,9138.0,-2.5,-347876.0,SL,False,1
BRPT,2025-07-22,2025-07-23,2200.0,2156.0,-2.5,-346426.0,SL,False,1
BMAS,2025-07-21,2025-07-24,615.0,615.0,-0.5,-69575.0,H+3,False,3
TPIA,2025-07-22,2025-07-24,8825.0,9090.0,2.5,346426.0,TP,True,2
BRPT,2025-07-23,2025-07-24,2210.0,2276.0,2.5,344983.0,TP,True,1
BRPT,2025-07-24,2025-07-25,2220.0,2176.0,-2.5,-347574.0,SL,False,1
LINK,2025-07-24,2025-07-25,1555.0,1602.0,2.5,347574.0,TP,True,1
TPIA,2025-07-24,2025-07-28,9100.0,9373.0,2.5,347574.0,TP,True,2
BRPT,2025-07-25,2025-07-28,2480.0,2430.0,-2.5,-347574.0,SL,False,1
BRPT,2025-07-28,2025-07-29,2470.0,2544.0,2.5,347574.0,TP,True,1
BRPT,2025-07-29,2025-07-30,2610.0,2688.0,2.5,349022.0,TP,True,1
BRPT,2025-07-30,2025-07-31,2610.0,2688.0,2.5,350476.0,TP,True,1
INKP,2025-07-30,2025-07-31,7125.0,6982.0,-2.5,-350476.0,SL,False,1
SPMA,2025-07-30,2025-07-31,212.0,208.0,-2.5,-350476.0,SL,False,1
BRPT,2025-07-31,2025-08-01,2630.0,2709.0,2.5,349016.0,TP,True,1
INKP,2025-07-31,2025-08-01,6800.0,6664.0,-2.5,-349016.0,SL,False,1
SPMA,2025-07-31,2025-08-01,209.0,205.0,-2.5,-349016.0,SL,False,1
ABMM,2025-07-31,2025-08-04,2940.0,3028.0,2.5,349016.0,TP,True,2
BRPT,2025-08-01,2025-08-04,2690.0,2636.0,-2.5,-347562.0,SL,False,1
LINK,2025-08-01,2025-08-04,1890.0,1947.0,2.5,347562.0,TP,True,1
INKP,2025-08-01,2025-08-04,7300.0,7154.0,-2.5,-347562.0,SL,False,1
BMAS,2025-07-31,2025-08-05,575.0,564.0,-2.5,-349016.0,SL,False,3
BRPT,2025-08-04,2025-08-05,2570.0,2519.0,-2.5,-347568.0,SL,False,1
LINK,2025-08-04,2025-08-05,2050.0,2009.0,-2.5,-347568.0,SL,False,1
BRPT,2025-08-05,2025-08-06,2460.0,2534.0,2.5,343217.0,TP,True,1
INKP,2025-08-05,2025-08-06,7375.0,7596.0,2.5,343217.0,TP,True,1
TPIA,2025-08-05,2025-08-08,9050.0,8869.0,-2.5,-343217.0,SL,False,3
BMAS,2025-08-05,2025-08-08,550.0,550.0,-0.5,-68643.0,H+3,False,3
INKP,2025-08-06,2025-08-08,7450.0,7674.0,2.5,346077.0,TP,True,2
LINK,2025-08-07,2025-08-08,1960.0,1921.0,-2.5,-346077.0,SL,False,1
INKP,2025-08-08,2025-08-12,8000.0,8240.0,2.5,344361.0,TP,True,2
LINK,2025-08-08,2025-08-12,1800.0,1764.0,-2.5,-344361.0,SL,False,2
SIPD,2025-08-08,2025-08-13,700.0,721.0,2.5,344361.0,TP,True,3
TPIA,2025-08-08,2025-08-13,8825.0,9090.0,2.5,344361.0,TP,True,3
SPMA,2025-08-08,2025-08-13,209.0,216.0,2.5,344361.0,TP,True,3
INKP,2025-08-12,2025-08-13,8375.0,8208.0,-2.5,-344361.0,SL,False,1
INKP,2025-08-13,2025-08-14,8000.0,7840.0,-2.5,-347231.0,SL,False,1
INKP,2025-08-14,2025-08-15,7800.0,8034.0,2.5,345784.0,TP,True,1
LINK,2025-08-15,2025-08-19,2330.0,2400.0,2.5,347225.0,TP,True,1
BMAS,2025-08-15,2025-08-19,665.0,685.0,2.5,347225.0,TP,True,1
LINK,2025-08-19,2025-08-20,2560.0,2637.0,2.5,350118.0,TP,True,1
BMAS,2025-08-19,2025-08-21,730.0,715.0,-2.5,-350118.0,SL,False,2
LINK,2025-08-20,2025-08-21,2810.0,2894.0,2.5,351577.0,TP,True,1
INKP,2025-08-20,2025-08-21,7975.0,7816.0,-2.5,-351577.0,SL,False,1
SIPD,2025-08-19,2025-08-22,700.0,721.0,2.5,350118.0,TP,True,3
LINK,2025-08-21,2025-08-22,3090.0,3183.0,2.5,350118.0,TP,True,1
BMAS,2025-08-21,2025-08-22,700.0,686.0,-2.5,-350118.0,SL,False,1
LINK,2025-08-22,2025-08-25,3390.0,3322.0,-2.5,-351577.0,SL,False,1
BMAS,2025-08-22,2025-08-25,650.0,637.0,-2.5,-351577.0,SL,False,1
INKP,2025-08-21,2025-08-26,7700.0,7650.0,-1.15,-160964.0,H+3,False,3
BRPT,2025-08-22,2025-08-26,2250.0,2205.0,-2.5,-351577.0,SL,False,2
BMAS,2025-08-25,2025-08-27,585.0,573.0,-2.5,-348647.0,SL,False,2
SPMA,2025-08-25,2025-08-27,228.0,223.0,-2.5,-348647.0,SL,False,2
BRPT,2025-08-26,2025-08-27,2180.0,2245.0,2.5,346512.0,TP,True,1
INKP,2025-08-26,2025-08-27,7650.0,7880.0,2.5,346512.0,TP,True,1
LINK,2025-08-26,2025-08-28,3360.0,3461.0,2.5,346512.0,TP,True,2
BMAS,2025-08-27,2025-08-28,600.0,618.0,2.5,346494.0,TP,True,1
SPMA,2025-08-27,2025-08-29,223.0,219.0,-2.5,-346494.0,SL,False,2
BMAS,2025-08-28,2025-08-29,660.0,680.0,2.5,349382.0,TP,True,1
LINK,2025-08-28,2025-09-01,3770.0,3695.0,-2.5,-349382.0,SL,False,2
BRPT,2025-08-29,2025-09-01,2190.0,2146.0,-2.5,-349394.0,SL,False,1
INKP,2025-08-29,2025-09-01,7650.0,7497.0,-2.5,-349394.0,SL,False,1
BMAS,2025-08-29,2025-09-01,825.0,808.0,-2.5,-349394.0,SL,False,1
SPMA,2025-08-29,2025-09-01,223.0,219.0,-2.5,-349394.0,SL,False,1
BRPT,2025-09-01,2025-09-02,2130.0,2194.0,2.5,342115.0,TP,True,1
LINK,2025-09-01,2025-09-02,3400.0,3502.0,2.5,342115.0,TP,True,1
INKP,2025-09-01,2025-09-02,7850.0,8086.0,2.5,342115.0,TP,True,1
BMAS,2025-09-01,2025-09-02,765.0,750.0,-2.5,-342115.0,SL,False,1
SPMA,2025-09-01,2025-09-03,220.0,227.0,2.5,342115.0,TP,True,2
BMAS,2025-09-02,2025-09-03,735.0,720.0,-2.5,-344966.0,SL,False,1
LINK,2025-09-03,2025-09-04,3480.0,3410.0,-2.5,-344954.0,SL,False,1
BMAS,2025-09-03,2025-09-04,720.0,706.0,-2.5,-344954.0,SL,False,1
BMAS,2025-09-04,2025-09-08,735.0,720.0,-2.5,-342079.0,SL,False,1
BRPT,2025-09-08,2025-09-09,2150.0,2107.0,-2.5,-340654.0,SL,False,1
LINK,2025-09-08,2025-09-09,3000.0,2940.0,-2.5,-340654.0,SL,False,1
BMAS,2025-09-08,2025-09-09,700.0,686.0,-2.5,-340654.0,SL,False,1
BMAS,2025-09-09,2025-09-10,675.0,662.0,-2.5,-336396.0,SL,False,1
SPMA,2025-09-09,2025-09-10,215.0,222.0,2.5,336396.0,TP,True,1
LINK,2025-09-09,2025-09-11,2700.0,2781.0,2.5,336396.0,TP,True,2
TPIA,2025-09-09,2025-09-11,7575.0,7802.0,2.5,336396.0,TP,True,2
BMAS,2025-09-10,2025-09-11,690.0,676.0,-2.5,-336396.0,SL,False,1
INKP,2025-09-09,2025-09-12,7600.0,7828.0,2.5,336396.0,TP,True,3
LINK,2025-09-11,2025-09-12,2990.0,3080.0,2.5,337797.0,TP,True,1
BMAS,2025-09-11,2025-09-12,710.0,731.0,2.5,337797.0,TP,True,1
TDPM,2025-09-10,2025-09-15,119.0,119.0,-0.5,-67279.0,H+3,False,3
LINK,2025-09-12,2025-09-15,3190.0,3126.0,-2.5,-342014.0,SL,False,1
BMAS,2025-09-12,2025-09-15,785.0,769.0,-2.5,-342014.0,SL,False,1
MFMI,2025-09-11,2025-09-16,1300.0,1300.0,-0.5,-67559.0,H+3,False,3
BBTN,2025-09-12,2025-09-16,1410.0,1382.0,-2.5,-342014.0,SL,False,2
FOOD,2025-09-15,2025-09-16,187.0,193.0,2.5,338883.0,TP,True,1
RICY,2025-09-15,2025-09-16,88.0,91.0,2.5,338883.0,TP,True,1
PTRO,2025-09-15,2025-09-17,4110.0,4233.0,2.5,338883.0,TP,True,2
PICO,2025-09-16,2025-09-17,226.0,221.0,-2.5,-340001.0,SL,False,1
MLPT,2025-09-16,2025-09-17,109200.0,112476.0,2.5,340001.0,TP,True,1
HRUM,2025-09-16,2025-09-17,1095.0,1128.0,2.5,340001.0,TP,True,1
SIPD,2025-09-16,2025-09-18,680.0,700.0,2.5,340001.0,TP,True,2
MLPT,2025-09-17,2025-09-18,131025.0,134956.0,2.5,342830.0,TP,True,1
RICY,2025-09-17,2025-09-18,83.0,85.0,2.5,342830.0,TP,True,1
PICO,2025-09-17,2025-09-18,216.0,222.0,2.5,342830.0,TP,True,1
FOOD,2025-09-17,2025-09-18,204.0,210.0,2.5,342830.0,TP,True,1
PICO,2025-09-18,2025-09-19,240.0,235.0,-2.5,-349960.0,SL,False,1
PTRO,2025-09-18,2025-09-19,5150.0,5047.0,-2.5,-349960.0,SL,False,1
